Daniel Jones,NYG,"$47,105,000",47105000
Andrew Thomas,NYG,"$23,675,000",23675000
Dexter Lawrence,NYG,"$22,075,776",22075776
Darren Waller,NYG,"$14,083,750",14083750
Bobby Okereke,NYG,"$11,205,000",11205000
Kayvon Thibodeaux,NYG,"$8,547,011",8547011
Darius Slayton,NYG,"$7,950,000",7950000
Graham Gano,NYG,"$7,211,668",7211668
Mark Glowinski,NYG,"$7,182,353",7182353
Evan Neal,NYG,"$6,695,797",6695797
Rakeem Nunez-Roches,NYG,"$4,333,333",4333333
Deonte Banks,NYG,"$3,086,228",3086228
Adoree' Jackson,NYG,"$2,988,334",2988334
Jamie Gillan,NYG,"$2,400,000",2400000
Wan'Dale Robinson,NYG,"$2,232,318",2232318
Azeez Ojulari,NYG,"$2,155,655",2155655
A'Shawn Robinson,NYG,"$2,100,000",2100000
Aaron Robinson,NYG,"$1,636,502",1636502
Joshua Ezeudu,NYG,"$1,496,052",1496052
John Michael Schmitz,NYG,"$1,448,485",1448485
Cordale Flott,NYG,"$1,429,594",1429594
Carlos Basham Jr.,NYG,"$1,427,037",1427037
Tyrod Taylor,NYG,"$1,400,000",1400000
Jalin Hyatt,NYG,"$1,278,481",1278481
Daniel Bellinger,NYG,"$1,183,278",1183278
Dane Belton,NYG,"$1,181,123",1181123
Gary Brightwell,NYG,"$1,099,718",1099718
Micah McFadden,NYG,"$1,073,926",1073926
D.J. Davidson,NYG,"$1,073,530",1073530
Stantley Thomas-Oliver,NYG,"$1,055,000",1055000
Tyree Jackson,NYG,"$1,055,000",1055000
Jason Pinnock,NYG,"$1,055,000",1055000
Deon Jackson,NYG,"$1,055,000",1055000
Marcus McKethan,NYG,"$1,054,127",1054127
Timmy Horne,NYG,"$985,000",985000
Joshua Miles,NYG,"$985,000",985000
Yodny Cajuste,NYG,"$985,000",985000
Jalen Mayfield,NYG,"$985,000",985000
Jimmy Morrissey,NYG,"$985,000",985000
Eric Gray,NYG,"$976,245",976245
Tre Hawkins,NYG,"$952,380",952380
Jordon Riley,NYG,"$935,758",935758
Gervarrius Owens,NYG,"$934,446",934446
Tommy DeVito,NYG,"$915,000",915000
Jashaun Corbin,NYG,"$915,000",915000
Tomon Fox,NYG,"$915,000",915000
Ryder Anderson,NYG,"$915,000",915000
Bryce Ford-Wheaton,NYG,"$801,666",801666
Kaleb Hayes,NYG,"$795,000",795000
Dyontae Johnson,NYG,"$795,000",795000
Jeremiah Martin,NYG,"$795,000",795000
Chase Cota,NYG,"$795,000",795000
Dennis Houston,NYG,"$795,000",795000
Darrian Beavers,NYG,"$795,000",795000
